tensor_name,tensor_type,chunks,used_chunks,skipped_chunks,pred_none,pred_mean,pred_neighbor,pred_none_pct,pred_mean_pct,pred_neighbor_pct,skip_pct
features_8_block_1_0_weight,weight,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_8_block_1_1_bias,bias,1,0,1,0,0,0,0,0,0,1.0
features_8_block_1_1_num_batches_tracked,buffer,1,1,0,0,1,0,0.0,1.0,0.0,0.0
features_8_block_1_1_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_8_block_1_1_running_var,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_8_block_1_1_weight,weight,1,0,1,0,0,0,0,0,0,1.0
features_8_block_2_0_weight,weight,8,8,0,8,0,0,1.0,0.0,0.0,0.0
features_8_block_2_1_bias,bias,1,0,1,0,0,0,0,0,0,1.0
features_8_block_2_1_num_batches_tracked,buffer,1,1,0,0,1,0,0.0,1.0,0.0,0.0
features_8_block_2_1_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_8_block_2_1_running_var,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_8_block_2_1_weight,weight,1,0,1,0,0,0,0,0,0,1.0
features_9_block_0_0_weight,weight,8,8,0,8,0,0,1.0,0.0,0.0,0.0
features_9_block_0_1_bias,bias,1,0,1,0,0,0,0,0,0,1.0
features_9_block_0_1_num_batches_tracked,buffer,1,1,0,0,1,0,0.0,1.0,0.0,0.0
features_9_block_0_1_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_9_block_0_1_running_var,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_9_block_0_1_weight,weight,1,0,1,0,0,0,0,0,0,1.0
features_9_block_1_0_weight,weight,1,0,1,0,0,0,0,0,0,1.0
