tensor_name,tensor_type,chunks,used_chunks,skipped_chunks,pred_none,pred_mean,pred_neighbor,pred_none_pct,pred_mean_pct,pred_neighbor_pct,skip_pct
Mixed_7a_branch7x7x3_4_bn_running_var,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7a_branch7x7x3_4_bn_weight,weight,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7a_branch7x7x3_4_conv_weight,weight,162,162,0,107,0,55,0.6604938271604939,0.0,0.3395061728395062,0.0
Mixed_7b_branch1x1_bn_bias,bias,1,0,1,0,0,0,0,0,0,1.0
Mixed_7b_branch1x1_bn_num_batches_tracked,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7b_branch1x1_bn_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7b_branch1x1_bn_running_var,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7b_branch1x1_bn_weight,weight,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7b_branch1x1_conv_weight,weight,200,200,0,199,1,0,0.995,0.005,0.0,0.0
Mixed_7b_branch3x3_1_bn_bias,bias,1,0,1,0,0,0,0,0,0,1.0
Mixed_7b_branch3x3_1_bn_num_batches_tracked,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7b_branch3x3_1_bn_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7b_branch3x3_1_bn_running_var,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7b_branch3x3_1_bn_weight,weight,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7b_branch3x3_1_conv_weight,weight,240,240,0,217,23,0,0.9041666666666667,0.09583333333333334,0.0,0.0
Mixed_7b_branch3x3_2a_bn_bias,bias,1,0,1,0,0,0,0,0,0,1.0
Mixed_7b_branch3x3_2a_bn_num_batches_tracked,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7b_branch3x3_2a_bn_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7b_branch3x3_2a_bn_running_var,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7b_branch3x3_2a_bn_weight,weight,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7b_branch3x3_2a_conv_weight,weight,216,216,0,4,4,208,0.018518518518518517,0.018518518518518517,0.9629629629629629,0.0
Mixed_7b_branch3x3_2b_bn_bias,bias,1,0,1,0,0,0,0,0,0,1.0
Mixed_7b_branch3x3_2b_bn_num_batches_tracked,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7b_branch3x3_2b_bn_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7b_branch3x3_2b_bn_running_var,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7b_branch3x3_2b_bn_weight,weight,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7b_branch3x3_2b_conv_weight,weight,216,216,0,91,120,5,0.4212962962962963,0.5555555555555556,0.023148148148148147,0.0
Mixed_7b_branch3x3dbl_1_bn_bias,bias,1,0,1,0,0,0,0,0,0,1.0
Mixed_7b_branch3x3dbl_1_bn_num_batches_tracked,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7b_branch3x3dbl_1_bn_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7b_branch3x3dbl_1_bn_running_var,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7b_branch3x3dbl_1_bn_weight,weight,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7b_branch3x3dbl_1_conv_weight,weight,280,280,0,262,0,18,0.9357142857142857,0.0,0.06428571428571428,0.0
Mixed_7b_branch3x3dbl_2_bn_bias,bias,1,0,1,0,0,0,0,0,0,1.0
Mixed_7b_branch3x3dbl_2_bn_num_batches_tracked,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7b_branch3x3dbl_2_bn_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7b_branch3x3dbl_2_bn_running_var,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7b_branch3x3dbl_2_bn_weight,weight,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7b_branch3x3dbl_2_conv_weight,weight,756,756,0,575,12,169,0.7605820105820106,0.015873015873015872,0.22354497354497355,0.0
Mixed_7b_branch3x3dbl_3a_bn_bias,bias,1,0,1,0,0,0,0,0,0,1.0
Mixed_7b_branch3x3dbl_3a_bn_num_batches_tracked,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7b_branch3x3dbl_3a_bn_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7b_branch3x3dbl_3a_bn_running_var,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7b_branch3x3dbl_3a_bn_weight,weight,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7b_branch3x3dbl_3a_conv_weight,weight,216,216,0,213,0,3,0.9861111111111112,0.0,0.013888888888888888,0.0
Mixed_7b_branch3x3dbl_3b_bn_bias,bias,1,0,1,0,0,0,0,0,0,1.0
Mixed_7b_branch3x3dbl_3b_bn_num_batches_tracked,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7b_branch3x3dbl_3b_bn_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7b_branch3x3dbl_3b_bn_running_var,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7b_branch3x3dbl_3b_bn_weight,weight,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7b_branch3x3dbl_3b_conv_weight,weight,216,216,0,66,21,129,0.3055555555555556,0.09722222222222222,0.5972222222222222,0.0
Mixed_7b_branch_pool_bn_bias,bias,1,0,1,0,0,0,0,0,0,1.0
Mixed_7b_branch_pool_bn_num_batches_tracked,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7b_branch_pool_bn_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7b_branch_pool_bn_running_var,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7b_branch_pool_bn_weight,weight,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7b_branch_pool_conv_weight,weight,120,120,0,116,4,0,0.9666666666666667,0.03333333333333333,0.0,0.0
Mixed_7c_branch1x1_bn_bias,bias,1,0,1,0,0,0,0,0,0,1.0
Mixed_7c_branch1x1_bn_num_batches_tracked,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7c_branch1x1_bn_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7c_branch1x1_bn_running_var,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7c_branch1x1_bn_weight,weight,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7c_branch1x1_conv_weight,weight,320,320,0,295,0,25,0.921875,0.0,0.078125,0.0
Mixed_7c_branch3x3_1_bn_bias,bias,1,0,1,0,0,0,0,0,0,1.0
Mixed_7c_branch3x3_1_bn_num_batches_tracked,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7c_branch3x3_1_bn_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7c_branch3x3_1_bn_running_var,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7c_branch3x3_1_bn_weight,weight,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7c_branch3x3_1_conv_weight,weight,384,384,0,280,104,0,0.7291666666666666,0.2708333333333333,0.0,0.0
Mixed_7c_branch3x3_2a_bn_bias,bias,1,0,1,0,0,0,0,0,0,1.0
Mixed_7c_branch3x3_2a_bn_num_batches_tracked,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7c_branch3x3_2a_bn_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7c_branch3x3_2a_bn_running_var,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7c_branch3x3_2a_bn_weight,weight,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7c_branch3x3_2a_conv_weight,weight,216,216,0,216,0,0,1.0,0.0,0.0,0.0
Mixed_7c_branch3x3_2b_bn_bias,bias,1,0,1,0,0,0,0,0,0,1.0
Mixed_7c_branch3x3_2b_bn_num_batches_tracked,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7c_branch3x3_2b_bn_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7c_branch3x3_2b_bn_running_var,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7c_branch3x3_2b_bn_weight,weight,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7c_branch3x3_2b_conv_weight,weight,216,216,0,216,0,0,1.0,0.0,0.0,0.0
Mixed_7c_branch3x3dbl_1_bn_bias,bias,1,0,1,0,0,0,0,0,0,1.0
Mixed_7c_branch3x3dbl_1_bn_num_batches_tracked,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7c_branch3x3dbl_1_bn_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7c_branch3x3dbl_1_bn_running_var,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7c_branch3x3dbl_1_bn_weight,weight,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7c_branch3x3dbl_1_conv_weight,weight,448,448,0,440,4,4,0.9821428571428571,0.008928571428571428,0.008928571428571428,0.0
Mixed_7c_branch3x3dbl_2_bn_bias,bias,1,0,1,0,0,0,0,0,0,1.0
Mixed_7c_branch3x3dbl_2_bn_num_batches_tracked,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7c_branch3x3dbl_2_bn_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7c_branch3x3dbl_2_bn_running_var,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7c_branch3x3dbl_2_bn_weight,weight,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7c_branch3x3dbl_2_conv_weight,weight,756,756,0,688,47,21,0.91005291005291,0.062169312169312166,0.027777777777777776,0.0
Mixed_7c_branch3x3dbl_3a_bn_bias,bias,1,0,1,0,0,0,0,0,0,1.0
Mixed_7c_branch3x3dbl_3a_bn_num_batches_tracked,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7c_branch3x3dbl_3a_bn_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7c_branch3x3dbl_3a_bn_running_var,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7c_branch3x3dbl_3a_bn_weight,weight,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7c_branch3x3dbl_3a_conv_weight,weight,216,216,0,139,77,0,0.6435185185185185,0.35648148148148145,0.0,0.0
Mixed_7c_branch3x3dbl_3b_bn_bias,bias,1,0,1,0,0,0,0,0,0,1.0
Mixed_7c_branch3x3dbl_3b_bn_num_batches_tracked,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
