tensor_type,predictor,residual_level,count,probability,cumulative_probability
bias,NONE,40,25,0.007589556769884639,0.5555555555555556
bias,NONE,41,20,0.006071645415907711,0.5616272009714632
bias,NONE,42,19,0.005768063145112325,0.5673952641165756
bias,NONE,43,26,0.007893139040680024,0.5752884031572556
bias,NONE,44,23,0.006982392228293868,0.5822707953855495
bias,NONE,45,15,0.004553734061930784,0.5868245294474803
bias,NONE,46,20,0.006071645415907711,0.592896174863388
bias,NONE,47,14,0.004250151791135397,0.5971463266545234
bias,NONE,48,23,0.006982392228293868,0.6041287188828173
bias,NONE,49,14,0.004250151791135397,0.6083788706739527
bias,NONE,50,12,0.0036429872495446266,0.6120218579234973
bias,NONE,51,18,0.00546448087431694,0.6174863387978142
bias,NONE,52,17,0.0051608986035215545,0.6226472374013358
bias,NONE,53,15,0.004553734061930784,0.6272009714632666
bias,NONE,54,13,0.003946569520340012,0.6311475409836066
bias,NONE,55,14,0.004250151791135397,0.635397692774742
bias,NONE,56,16,0.004857316332726169,0.6402550091074681
bias,NONE,57,11,0.003339404978749241,0.6435944140862173
bias,NONE,58,11,0.003339404978749241,0.6469338190649666
bias,NONE,59,11,0.003339404978749241,0.6502732240437158
bias,NONE,60,15,0.004553734061930784,0.6548269581056466
