tensor_type,predictor,residual_level,count,probability,cumulative_probability
weight,NONE,106,104,6.153468571188856e-06,0.9999153898071461
weight,NONE,107,87,5.147613131667601e-06,0.9999205374202779
weight,NONE,108,67,3.964253791054359e-06,0.9999245016740689
weight,NONE,109,74,4.378429560268994e-06,0.9999288801036291
weight,NONE,110,49,2.899230384502442e-06,0.9999317793340137
weight,NONE,111,72,4.26009362620767e-06,0.9999360394276399
weight,NONE,112,48,2.84006241747178e-06,0.9999388794900573
weight,NONE,113,65,3.8459178569930355e-06,0.9999427254079143
weight,NONE,114,61,3.609245988870387e-06,0.9999463346539031
weight,NONE,115,50,2.9583983515331043e-06,0.9999492930522548
weight,NONE,116,45,2.662558516379794e-06,0.9999519556107711
weight,NONE,117,55,3.2542381866864147e-06,0.9999552098489578
weight,NONE,118,38,2.2483827471651593e-06,0.9999574582317049
weight,NONE,119,33,1.952542912011849e-06,0.9999594107746169
weight,NONE,120,42,2.4850546152878073e-06,0.9999618958292322
weight,NONE,121,31,1.8342069779505247e-06,0.9999637300362102
weight,NONE,122,27,1.5975351098278762e-06,0.9999653275713201
weight,NONE,123,37,2.189214780134497e-06,0.9999675167861002
weight,NONE,124,24,1.42003120873589e-06,0.9999689368173089
weight,NONE,125,22,1.3016952746745658e-06,0.9999702385125836
weight,NONE,126,503,2.9761487416423027e-05,1.0
weight,MEAN,0,108333,0.06564633765024978,0.06564633765024978
weight,MEAN,1,108421,0.06569966283937241,0.1313460004896222
weight,MEAN,2,105537,0.06395205095948982,0.19529805144911203
weight,MEAN,3,99196,0.060109607502369336,0.2554076589514814
weight,MEAN,4,101172,0.06130700038539569,0.31671465933687704
weight,MEAN,5,93563,0.05669618943046274,0.37341084876733976
weight,MEAN,6,87670,0.053125219663421104,0.42653606843076086
weight,MEAN,7,82221,0.049823299714225465,0.47635936814498636
weight,MEAN,8,77664,0.047061903272954675,0.523421271417941
weight,MEAN,9,70460,0.042696509381597476,0.5661177807995385
weight,MEAN,10,65538,0.03971393459907941,0.6058317153986179
weight,MEAN,11,60135,0.03643988918056151,0.6422716045791794
weight,MEAN,12,56096,0.03399238419344439,0.6762639887726238
weight,MEAN,13,49903,0.03023962400893924,0.706503612781563
weight,MEAN,14,46175,0.027980575087925966,0.734484187869489
weight,MEAN,15,41772,0.02531249772761978,0.7597966855971088
weight,MEAN,16,38357,0.023243116808826774,0.7830398024059356
weight,MEAN,17,34265,0.020763495514624433,0.80380329792056
weight,MEAN,18,30991,0.018779556092039275,0.8225828540125993
weight,MEAN,19,28272,0.01713192894176162,0.8397147829543609
weight,MEAN,20,25713,0.015581256680797842,0.8552960396351588
weight,MEAN,21,23049,0.013966957773721832,0.8692629974088806
weight,MEAN,22,20982,0.012714421797398215,0.8819774192062788
weight,MEAN,23,18893,0.011448554523793942,0.8934259737300727
weight,MEAN,24,17215,0.010431740122114683,0.9038577138521874
weight,MEAN,25,15174,0.009194959315304571,0.913052673167492
weight,MEAN,26,14001,0.008484158783022229,0.9215368319505143
weight,MEAN,27,12539,0.007598233481916701,0.929135065432431
weight,MEAN,28,11492,0.006963784924969035,0.9360988503573999
weight,MEAN,29,10249,0.0062105666286118725,0.9423094169860118
weight,MEAN,30,9030,0.0054718915656517915,0.9477813085516636
weight,MEAN,31,8139,0.004931974025785153,0.9527132825774488
weight,MEAN,32,7631,0.004624142252213601,0.9573374248296623
weight,MEAN,33,6695,0.004056956149727436,0.9613943809793898
weight,MEAN,34,6103,0.0036982230592661,0.9650926040386559
weight,MEAN,35,5483,0.0033225228631748364,0.9684151269018307
weight,MEAN,36,4997,0.0030280223868839424,0.9714431492887147
weight,MEAN,37,4438,0.0026892862423435935,0.9741324355310583
weight,MEAN,38,4040,0.0024481109551753306,0.9765805464862336
weight,MEAN,39,3652,0.002212995348589185,0.9787935418348228
weight,MEAN,40,3336,0.0020215094421942833,0.9808150512770171
weight,MEAN,41,2968,0.0017985131967723717,0.9826135644737894
weight,MEAN,42,2695,0.0016330839168805734,0.98424664839067
weight,MEAN,43,2433,0.001474320285629104,0.9857209686762991
weight,MEAN,44,2194,0.0013294939197165039,0.9870504625960156
weight,MEAN,45,1961,0.0011883033621531741,0.9882387659581688
weight,MEAN,46,1764,0.0010689276546854663,0.9893076936128543
weight,MEAN,47,1592,0.0009647011486730512,0.9902723947615273
weight,MEAN,48,1468,0.0008895611094547984,0.9911619558709821
weight,MEAN,49,1278,0.0007744271783945725,0.9919363830493767
weight,MEAN,50,1161,0.0007035289155838017,0.9926399119649605
weight,MEAN,51,1082,0.0006556574389850762,0.9932955694039456
weight,MEAN,52,969,0.0005871830484071523,0.9938827524523527
weight,MEAN,53,834,0.0005053773605485708,0.9943881298129013
weight,MEAN,54,839,0.0005084072008396293,0.9948965370137409
weight,MEAN,55,712,0.0004314492574467415,0.9953279862711877
weight,MEAN,56,633,0.00038357778084801593,0.9957115640520356
weight,MEAN,57,518,0.00031389145415366867,0.9960254555061894
weight,MEAN,58,542,0.00032843468755074985,0.9963538901937401
weight,MEAN,59,467,0.00028298708318487116,0.996636877276925
weight,MEAN,60,421,0.00025511255250713227,0.9968919898294321
weight,MEAN,61,398,0.0002411752871682628,0.9971331651166003
weight,MEAN,62,383,0.00023208576629508705,0.9973652508828955
