tensor_type,predictor,residual_level,count,probability,cumulative_probability
weight,NEIGHBOR,104,97,1.7135278252187487e-05,0.9997132932308939
weight,NEIGHBOR,105,94,1.6605321192841483e-05,0.9997298985520866
weight,NEIGHBOR,106,85,1.5015450014803466e-05,0.9997449140021014
weight,NEIGHBOR,107,72,1.2718969424304114e-05,0.9997576329715258
weight,NEIGHBOR,108,73,1.2895621777419448e-05,0.9997705285933032
weight,NEIGHBOR,109,59,1.042248883380476e-05,0.9997809510821369
weight,NEIGHBOR,110,71,1.2542317071188779e-05,0.9997934933992082
weight,NEIGHBOR,111,61,1.0775793540035429e-05,0.9998042691927482
weight,NEIGHBOR,112,61,1.0775793540035429e-05,0.9998150449862883
weight,NEIGHBOR,113,54,9.539227068228084e-06,0.9998245842133565
weight,NEIGHBOR,114,49,8.65596530265141e-06,0.9998332401786592
weight,NEIGHBOR,115,61,1.0775793540035429e-05,0.9998440159721992
weight,NEIGHBOR,116,36,6.359484712152057e-06,0.9998503754569114
weight,NEIGHBOR,117,55,9.71587942134342e-06,0.9998600913363327
weight,NEIGHBOR,118,49,8.65596530265141e-06,0.9998687473016353
weight,NEIGHBOR,119,35,6.182832359036722e-06,0.9998749301339943
weight,NEIGHBOR,120,43,7.596051183959401e-06,0.9998825261851783
weight,NEIGHBOR,121,43,7.596051183959401e-06,0.9998901222363623
weight,NEIGHBOR,122,40,7.066094124613396e-06,0.9998971883304869
weight,NEIGHBOR,123,39,6.889441771498062e-06,0.9999040777722584
weight,NEIGHBOR,124,35,6.182832359036722e-06,0.9999102606046174
weight,NEIGHBOR,125,36,6.359484712152057e-06,0.9999166200893296
weight,NEIGHBOR,126,40,7.066094124613396e-06,0.9999236861834542
weight,NEIGHBOR,127,32,5.652875299690717e-06,0.9999293390587539
weight,NEIGHBOR,128,25,4.416308827883373e-06,0.9999337553675818
weight,NEIGHBOR,129,28,4.946265887229377e-06,0.999938701633469
